"","Id2","TotalTotalPopulation","MaleTotalPopulation","FemaleTotalPopulation","M_5To14Years","F_5To14Years","M_15To17Years","F_15To17Years","M_18To24Years","F_18To24Years","M_15To44Years","F_15To44Years","M_18YearsAndOver","F_18YearsAndOver","M_MedianAge","F_MedianAge","M_Percent","F_Percent"
"18486",55090,520,247,273,14.2,22,0,1.8,6.5,5.1,47.8,34.1,77.7,63.4,37.7,32.2,48,53
"18487",55092,11462,5835,5627,13,15.8,4.6,6.8,8.7,7.8,37.6,37.1,76.4,74,38.9,39.5,51,50
"18488",55101,5980,3041,2939,2.7,3.3,0.3,2.8,10,8.2,59.8,51.8,93.8,90.6,34.1,38.9,51,50
"18489",55102,17220,8508,8712,7.9,6.7,3.5,2.4,9,9.4,47.4,45.9,84.3,86.3,36.4,39.8,50,51
"18490",55103,13060,6527,6533,17.4,14,4.3,3.9,14,12.7,41.9,45.4,67.2,73.4,26.8,31.3,50,51
"18491",55104,44348,21952,22396,13,12.5,3.3,4.1,17.6,16,50.9,49.5,76,77,28.5,30.7,50,51
"18492",55105,27952,12669,15283,11,9.5,3.6,3.2,17.4,19.8,47.7,49.6,80.1,82.9,32.9,33.1,46,55
"18493",55106,54648,27022,27626,17.1,17.6,5.1,4.3,11.1,11.1,46.2,44.6,67.4,68,29.4,29.5,50,51
"18494",55107,15182,7388,7794,23,13.7,2.5,3.3,8.1,11.6,38.7,44,65,75.8,30.7,33.6,49,52
"18495",55108,15382,7013,8369,8.4,10,2.5,2.9,20.6,21.4,55.1,53.1,82.9,82.4,31.4,30,46,55
"18496",55109,31351,15070,16281,12.9,11.7,3.4,2.8,10.6,8.4,40.1,35.2,76.3,79.3,36.2,42.6,49,52
"18497",55110,37810,18434,19376,11.8,12.8,5,3.2,8.6,5.8,37,30.3,77.4,78.3,40.9,45.8,49,52
"18498",55111,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18499",55112,43711,20993,22718,11.9,9.2,3.4,3.6,12.1,13,40.9,40.4,77.7,80.2,36.4,38.2,49,52
"18500",55113,39138,19138,20000,11,9.1,2.8,2.8,10.7,10.4,40.3,37.9,81,83.7,39.2,43.4,49,52
"18501",55114,3217,1635,1582,6.9,2.1,2.6,1.1,20.5,38.6,60.9,73.1,85.2,92.4,28.8,26.2,51,50
"18502",55115,9053,4428,4625,17.1,13.8,6.7,5.2,8.3,9.1,32.2,33.4,71.4,75.9,41.4,43.4,49,52
"18503",55116,24311,11890,12421,12,10.7,3.8,3.1,8.4,9.6,44.6,43.7,77.9,82.1,35.9,39.3,49,52
"18504",55117,43226,21157,22069,14.2,13.6,6.5,5.1,12.4,12.5,45.8,44.9,70,74.8,29.1,33.3,49,52
"18505",55118,27718,13370,14348,11.6,10.7,4,3.6,6.7,6.5,34.3,31.9,77.1,79.6,42.2,46.8,49,52
"18506",55119,40716,20217,20499,13.6,12.9,5.2,4.2,10.1,9.7,45.1,41.2,72.5,73.5,32.3,33,50,51
"18507",55120,4321,1964,2357,15,9.5,5.7,4.8,7.5,9.2,33.2,32.7,75.3,80.7,43.5,47.1,46,55
"18508",55121,8183,4066,4117,10.8,12.5,2.7,1.9,8.2,12.1,48.3,44.4,76.4,80.3,33.6,34.7,50,51
"18509",55122,30443,15155,15288,12,12.4,4.5,3.5,8.5,8.2,43.1,41.9,76.3,78.1,35.4,37.5,50,51
"18510",55123,26065,13237,12828,17.8,15.1,7,4.6,7.7,7.6,37,37.1,69.2,74.6,36.3,39.4,51,50
"18511",55124,49632,24534,25098,15.5,13.2,5.5,4.1,8,7.5,40.1,37.8,71.7,76.3,35.3,39.9,50,51
"18512",55125,42693,20401,22292,16.1,17.2,5.2,4.4,6.4,6.7,39.5,38.4,72.1,73.1,37.1,38.2,48,53
"18513",55126,25559,11922,13637,13.8,10,4.7,3.7,8.5,6.3,35.2,32.8,77.3,81.1,43,45.9,47,54
"18514",55127,17118,7859,9259,9.8,8.1,4.2,4.7,5.2,5.9,31.9,30.5,81.6,80.8,46.7,48.1,46,55
"18515",55128,28477,14101,14376,16.1,11.9,5.6,3.9,11,10,39.3,39.9,71.4,79.1,33.7,39.9,50,51
"18516",55129,20659,10067,10592,19.2,14.9,4.5,3.5,5.9,6.5,41.2,43.1,66.5,71.2,32.5,34,49,52
"18517",55130,16223,8229,7994,18.4,18.3,3.9,4.2,15.5,11.1,46.6,44.9,68.6,66.8,26.7,27.6,51,50
"18518",55150,202,95,107,10.5,12.1,10.5,4.7,4.2,6.5,31.6,49.5,71.6,79.4,45.3,34.3,48,53
"18519",55155,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18520",55301,10645,5510,5135,18.4,17.3,7.2,3,7.2,6.2,51.3,48.9,58.8,68.3,26.2,30.7,52,49
"18521",55302,7025,3510,3515,11,11.4,3.2,3.8,7.5,4.6,36.8,30.6,79.2,78.3,41.4,45.7,50,51
"18522",55303,46557,23255,23302,16.7,13.5,4,4.8,7.6,7.4,39.8,40.2,73.2,75.5,36.3,38.8,50,51
"18523",55304,46526,23893,22633,16.8,16.2,6.2,6.1,8.3,8.1,37.4,38.9,71,72.7,38.2,39.7,52,49
"18524",55305,18535,8562,9973,11.5,10.9,2.8,2,6.2,6,36.9,35,81.7,82.1,42.7,44.5,47,54
"18525",55306,16505,8136,8369,15.3,13.2,6.3,6.2,9.5,7.8,42,41,72.7,76.1,36.3,38.7,50,51
"18526",55307,3399,1731,1668,16.1,13.9,6,1.5,6,7.4,39.7,38.4,68.7,75.9,35.2,38.5,51,50
"18527",55308,8799,4707,4092,20.2,19.5,4.4,3.4,6.8,4.7,44.8,45.1,65,70.9,30.8,34.3,54,47
"18528",55309,18718,9247,9471,18.1,18.2,4.2,5.5,8.5,5.9,44.2,41.8,71.8,66.8,34,33.8,50,51
"18529",55310,1455,774,681,9.3,10.3,6.5,3.8,6.7,4,30.1,27.8,78.7,82.2,47.7,48.5,54,47
"18530",55311,33912,16520,17392,17.6,17.2,4.9,5.5,6.3,4.3,39.2,41.7,70,69.9,35.7,35.9,49,52
"18531",55312,1597,756,841,9,14.9,2.9,8.9,5.3,4.3,35.2,35.8,82.5,72.4,45.2,41.9,48,53
"18532",55313,23493,11810,11683,19.9,15.4,4.7,4.8,6.2,7.2,37.8,39,68.5,74.2,34.7,38.4,51,50
"18533",55314,1468,758,710,16,13.7,2.5,3.9,4.9,3.8,27.6,28.7,70.4,76.8,40.4,46.2,52,49
"18534",55315,5005,2469,2536,21.1,20.8,4.9,4.7,8.6,3.7,41.8,38.7,67.6,63.4,34.6,34.3,50,51
"18535",55316,23403,11732,11671,15.2,11.7,5.3,7.2,7,7,39.7,43.3,73.4,76.1,38.4,39.4,51,50
"18536",55317,19506,9585,9921,18.6,18.1,5,5.6,3.9,3.6,34.6,36,69,70.1,39.5,39.7,50,51
"18537",55318,25741,12853,12888,19,15,6.5,3.5,7.4,7.9,43.1,39.5,68.2,74.1,32.4,36.8,50,51
"18538",55319,5193,2778,2415,16.1,14,5,4.9,6.9,5.5,38.1,32.3,73.5,73.8,39.8,42,54,47
"18539",55320,4717,2391,2326,15.9,15.3,4.1,4.8,9.1,7.7,36.9,35.3,73.5,71.2,36.5,36,51,50
"18540",55321,5338,2791,2547,17.8,21.4,6.3,6.4,5.8,3.9,36,33.5,68.3,66.3,35.8,36,53,48
"18541",55322,3178,1628,1550,16.2,16.1,5.9,7.7,6.4,7,37.8,41.5,70.8,70.1,37.1,35.5,52,49
"18542",55324,1315,697,618,9,9.5,6.5,3.2,6.5,6.1,33.9,27,79.6,81.9,47.2,50.6,54,47
"18543",55325,4527,2283,2244,15.2,16.8,4.6,4.7,8.7,5.9,34.3,30.9,73.9,70.5,40.9,40.6,51,50
"18544",55327,3386,1701,1685,6.6,12,3.7,3.6,10,9.5,33.1,29.3,86.4,81.3,47.3,47.3,51,50
"18545",55328,8686,4434,4252,16,17.9,7.1,5.8,7.8,3.8,36.6,33.3,69.1,70.2,38,40.6,52,49
"18546",55329,1906,927,979,15.4,16,5.5,2.5,5.7,7.6,32.3,35.2,72.3,74.4,41,39.2,49,52
"18547",55330,36438,18642,17796,15.5,15.1,5,4.2,8,7,40,38.3,72.8,72.4,37.1,37.8,52,49
"18548",55331,17387,8583,8804,14.3,13.7,7.5,6.2,6.7,6.6,31.7,32.1,74.8,76.6,45.3,45.5,50,51
"18549",55332,1633,853,780,14,7.2,5.2,4.7,6.3,8.1,30.6,28.8,77.8,85,47.1,50.5,53,48
"18550",55333,957,532,425,12,17.4,5.6,3.5,4.5,4,27.3,28.7,74.1,74.8,50.3,44.8,56,45
"18551",55334,2916,1446,1470,14.5,13,3.4,1.6,9.1,4,36.9,28.5,79,80.3,40.9,47.2,50,51
"18552",55335,1530,793,737,12,12.9,4.9,3.3,8.4,7.3,34.3,29.3,76.3,75.3,43.9,43.8,52,49
"18553",55336,8016,3933,4083,16.8,13,5.8,4.5,7.2,6.3,39.3,38.1,70.8,75.1,35.3,39.3,50,51
"18554",55337,44314,21174,23140,12.4,11.9,3.4,4.1,10.9,7.9,45.3,40.1,76.9,77,34.1,37.8,48,53
"18555",55338,1034,520,514,15.6,13.8,2.9,6.2,6.3,8.2,36.7,34.6,78.7,70.4,41.4,33.7,51,50
"18556",55339,1044,574,470,9.1,11.7,5.7,6.8,10.8,3.2,41.6,36.8,75.3,74.5,35.5,41.4,55,46
"18557",55340,6453,3294,3159,17.2,13.1,6.5,10,10,5.8,34.6,35.1,71.9,72.2,40.9,44,52,49
"18558",55341,2606,1250,1356,16.8,16.6,3.2,4.6,5.3,5.6,40.3,42.8,73.4,68,36.4,34.5,48,53
"18559",55342,2065,1037,1028,12.4,16.2,4,5.5,6.1,6.6,34.1,33.8,79.1,71.5,43.8,40.5,51,50
"18560",55343,25113,11805,13308,13.3,9.6,3.1,3,8.5,9.4,45.7,42.5,76.3,80.8,33.2,37,48,53
"18561",55344,14985,7476,7509,12.2,8.9,2.7,2.6,9.5,13.2,53,49.8,76.4,80.4,31.9,31.7,50,51
"18562",55345,21832,10600,11232,14.7,12.3,5.2,3.8,6.7,6.1,32.1,30.2,75.3,78.5,43.6,46.6,49,52
"18563",55346,16405,7877,8528,14.2,14.1,6.1,5.9,7.6,4.5,36.7,34.8,73.2,74.7,39.6,41.8,49,52
"18564",55347,30126,15121,15005,19,16.8,4.1,5.7,7,4.7,35.9,36.6,71.2,71.6,38.7,39.8,51,50
"18565",55349,4006,1984,2022,17.9,18.1,6.8,5.3,5.5,5.2,38.6,37.6,71.3,70.8,36.9,37.8,50,51
"18566",55350,18102,8992,9110,14.6,14.1,3.9,3.7,8.6,7.7,37.9,33.9,74.9,76.5,37.9,42.5,50,51
"18567",55352,8828,4399,4429,16.5,15.7,6.2,4.4,5.8,7.2,39.4,38.5,70.2,71.6,38.1,36.4,50,51
"18568",55353,3218,1628,1590,15.2,15.3,4.2,5,8,6.5,35.7,34.4,74.5,72.2,39,38.5,51,50
"18569",55354,2769,1356,1413,14,17.9,1.8,4.7,6.9,7.1,31,36.2,75.8,70.2,40.8,37.9,49,52
"18570",55355,9749,4944,4805,13.1,11.6,4.3,4.2,6.9,6.4,35.4,33,75,78,41,44.2,51,50
"18571",55356,5966,2964,3002,21.6,16.7,5.7,5.3,4.1,4.9,24.9,29.1,67.2,73.6,43.8,44.9,50,51
"18572",55357,3410,1696,1714,16.2,21.2,6.1,6.4,6.4,4.1,33.5,27.5,71.8,68.2,42.3,42.5,50,51
"18573",55358,4933,2502,2431,14.3,14.9,3.8,5.2,9.8,6.2,33.1,35.6,75.1,74.9,41.7,41.1,51,50
"18574",55359,6070,3128,2942,12.2,12.2,6.6,6.7,8.7,4.8,31.8,31.9,77.2,76.6,46.2,45.8,52,49
"18575",55360,2783,1402,1381,12.7,15.9,5.7,3.3,10.8,7.7,49.1,44.5,71.3,70.4,32.4,32.4,51,50
"18576",55362,18951,9403,9548,15.5,17.5,4.9,4.8,6.1,10.9,44,43.4,69.8,70.5,34.7,31.6,50,51
"18577",55363,4615,2357,2258,19.2,17.2,3.9,6.6,8.9,3.7,52.1,41.2,68.9,61.6,30.9,30.1,52,49
"18578",55364,14296,7192,7104,12.8,14.4,4.2,3.6,6.8,3.8,35.6,31.6,79.1,76.2,44.1,43.7,51,50
"18579",55366,537,265,272,21.5,22.8,7.5,7.4,6,3.3,35.1,36.8,62.6,63.2,33.4,34,50,51
"18580",55367,980,467,513,7.1,14.6,1.9,8.6,8.8,2.7,36,31,83.9,66.7,44.8,37.3,48,53
"18581",55368,2031,1024,1007,15.9,18.2,4.3,4.4,7.9,4,32.5,35.4,71.8,74.5,40.2,41.4,51,50
"18582",55369,33164,15807,17357,11.5,13.8,3.8,3.1,5.5,6.3,39.6,35.1,78,76.5,39.4,41,48,53
"18583",55370,863,449,414,18.3,16.9,3.1,2.2,6.9,3.6,27.6,26.1,73.9,80.4,44.2,46.3,53,48
"18584",55371,16356,8256,8100,14.2,16.2,4.7,3.9,7,8.5,39.3,38.3,75.2,74.7,38.3,38.6,51,50
"18585",55372,30650,15498,15152,17.3,15.6,5.3,4.1,7.9,6.3,36.7,37,70.7,72.3,38.1,38.7,51,50
"18586",55373,5457,2748,2709,16.3,16.2,5.4,2.7,9.2,8,47.8,39.6,72.2,70.2,33,33.1,51,50
"18587",55374,13336,6464,6872,14.2,18.4,5.3,4.6,6.6,6.9,38.3,38.5,70.9,67.7,38,33.8,49,52
"18588",55375,4548,2400,2148,18.5,15.5,4.1,4.4,15.3,10,47.3,46.6,70.3,71.7,30.9,34.2,53,48
"18589",55376,16630,8321,8309,19.7,18.2,3.4,3.1,5.6,4.5,38.1,44.2,67.7,70,35.3,35.4,51,50
"18590",55378,27357,13610,13747,16.8,18.9,5.6,5.4,7.3,5.9,42.4,40.6,70,68.3,34.8,34.7,50,51
"18591",55379,41427,20720,20707,19,15.5,3.5,3.7,6.9,7.4,45.3,47.5,68.3,72.5,32.6,33.5,51,50
"18592",55381,1933,1023,910,13.3,11.5,3,2.4,10.5,6.9,34.5,32.2,79.4,82.5,43.6,46,53,48
"18593",55382,3455,1730,1725,12.4,15,3.2,5.6,6.4,6.9,29.2,31.9,78.4,75.2,46.9,44.4,51,50
"18594",55384,1862,829,1033,2.4,6.1,0,1.2,10.4,8.8,35.2,30.3,91.8,89.8,49.6,52.5,45,56
"18595",55385,1310,664,646,10.5,16.1,5.7,3.3,8.1,5.6,32.4,29.9,79.8,73.7,45.9,43.3,51,50
"18596",55386,6784,3397,3387,19.5,21,5.2,6.5,9.7,5.9,37.2,40.2,67.5,65.2,35.7,36.1,51,50
"18597",55387,12773,6337,6436,19.8,17,4.8,4.3,5.7,6.3,37,39,67.4,72.1,35,37.8,50,51
"18598",55388,5617,2700,2917,13.7,15.5,2.3,2.4,7.9,10,35.1,39.1,75.7,76.3,39.9,38.4,49,52
"18599",55389,2561,1320,1241,15.9,17.4,4.5,5.9,9.6,5.4,38.6,34.8,74.2,70.1,38.6,38.4,52,49
"18600",55390,2503,1323,1180,13.9,12,2.9,2.7,5.5,8,39.9,41.3,75.7,77.3,35.7,36.3,53,48
"18601",55391,14875,7395,7480,13.6,12.6,3.5,4.6,4.9,4.7,29,28.3,77.1,78.7,46.2,48,50,51
"18602",55395,2774,1375,1399,14.5,13.1,4.4,4.9,5.5,5.1,39.1,35.9,72.9,75.8,35.3,39.4,50,51
"18603",55396,2231,1042,1189,13.4,16.3,3.8,3.7,5.8,8.6,30.9,29,71.9,75.6,40.9,45.2,47,54
"18604",55397,2892,1405,1487,8,16,7.1,2.2,12.5,9.7,44.6,40,79.9,75.6,43.2,36,49,52
"18605",55398,16038,7958,8080,18.6,18.7,5.4,6.2,6.6,9.7,39.6,44.2,67.2,68.5,33.5,32.4,50,51
"18606",55401,7543,4202,3341,1,3.5,0.1,0.3,5.2,8.3,61,57.5,95.6,94.9,34.2,35,56,45
"18607",55402,426,272,154,4.8,9.1,0,0,9.2,12.3,65.8,79.2,95.2,85.1,40.8,27.4,64,37
"18608",55403,14804,7787,7017,1.8,2.9,0.6,1.2,13.1,19.9,60.3,59.3,93.4,94.3,34,31.6,53,48
"18609",55404,28309,14488,13821,8.2,9.9,1.9,3.3,15.4,19,55,57.1,82.6,78.2,31.2,27.9,52,49
"18610",55405,15449,7977,7472,9.6,9.9,3,1.3,11,16.9,54.1,53.9,80.3,83,30.2,31.2,52,49
"18611",55406,32493,15793,16700,10.1,10.7,3.1,1.5,8.3,5.6,47,41.5,81.5,81.4,37.3,38.8,49,52
"18612",55407,37616,18494,19122,15.4,13.1,3.1,3.5,8.3,7.8,49.3,48.4,72.2,73.8,31.1,32.5,50,51
"18613",55408,31130,16373,14757,10.2,8.5,2.6,1.8,14.8,15.1,62.5,61.3,81.8,83.1,29.5,29.1,53,48
"18614",55409,11993,5681,6312,11.2,13,2.7,2.9,6.2,6.4,44.2,43.5,78.2,79.5,36.7,37,48,53
"18615",55410,19395,8958,10437,14.1,11.7,2.3,3.9,4.7,4,39.6,39.5,77.3,77.3,40.1,39.9,47,54
"18616",55411,27640,13473,14167,21.9,19.5,6.6,6.7,12.4,11.3,44.7,45.9,62.3,64.3,25,26.9,49,52
"18617",55412,21680,10633,11047,15.1,15.4,3.6,4.4,11.5,9.5,43.6,44.3,68.2,72.5,30.2,33.1,50,51
"18618",55413,12618,6455,6163,5.4,6.7,2.7,2.6,11.6,11,56.9,51.7,87.4,84.8,33.9,34.6,52,49
"18619",55414,27702,14451,13251,3,3.3,1.9,1.4,55.9,59.9,81.7,80.5,93.5,93.3,22.5,22,53,48
"18620",55415,3264,2148,1116,1.7,3.6,2,0,17.8,21.6,69.7,59.1,94,89.5,32.6,30.1,66,35
"18621",55416,29820,14192,15628,9.6,9.5,2,1.9,7.7,6.9,49.2,46,82.8,82.9,34.8,36.9,48,53
"18622",55417,26256,13321,12935,11.3,9.4,2.9,2.5,5.4,4.9,43,41.4,79.6,79,38.4,38.8,51,50
"18623",55418,30096,15017,15079,8.9,8.4,2.7,2.3,7.8,8.1,48.5,44.9,80.4,82.1,35,36.8,50,51
"18624",55419,26808,13099,13709,13.8,13.9,3.4,2.7,5.2,5.2,39.6,38.3,72.3,75.9,35.9,37.8,49,52
"18625",55420,22223,10466,11757,12.6,11.3,4.6,4.9,6.9,7.7,42.7,39.2,77.6,77.8,37.4,39.4,48,53
"18626",55421,27146,13210,13936,11,11.2,4,3.8,10.5,8.8,43.8,40.2,78.8,79.5,35.3,39.7,49,52
"18627",55422,28074,13437,14637,9.7,10.5,3.5,1.5,7.4,6.8,41,35.9,78.4,81.6,38.2,42.3,48,53
"18628",55423,35868,17656,18212,10.9,9.7,3,3,9.5,8.3,46.3,41.4,78.8,79.7,35,37.9,50,51
"18629",55424,10031,5099,4932,20.5,19.2,7.4,4.3,5.2,4.9,32.5,32.7,64.5,70.6,37.9,41.3,51,50
"18630",55425,9256,4556,4700,12.4,10.5,5.2,4,11.5,10.3,43.5,42.1,76.1,79,34.8,38.8,50,51
"18631",55426,25495,12779,12716,10.4,9.4,3.1,2.9,10.5,9.3,48.3,43.3,79.4,80.7,33.8,37,51,50
"18632",55427,22835,11202,11633,14.3,13.5,4.1,4.1,6.6,5.3,37.9,38.1,76.8,78.1,39.3,41.5,50,51
"18633",55428,29491,13903,15588,12.5,13.7,3.8,2.5,8.5,9,40,38.1,75.4,76.8,36,37,48,53
"18634",55429,27803,13450,14353,13.2,14,3,4.5,11.1,7.8,47.3,44.4,74.2,73.2,31.8,32.8,49,52
"18635",55430,22993,11210,11783,17.3,13.4,5.2,3.3,7.2,8.4,44.2,43.5,68.4,74.2,32.1,32.7,49,52
"18636",55431,18138,8676,9462,8.4,10.9,3.4,3.1,7.4,6.6,38.2,31.2,84.3,80.4,44.4,46.1,48,53
"18637",55432,30423,14843,15580,12.9,11.8,4,3.7,8.1,8.3,42.3,38.4,77.1,78,37.5,39.5,49,52
"18638",55433,34024,16326,17698,11.8,13.6,4.4,4.1,9.5,10.2,43.5,39.7,76.5,76.4,35.4,37,48,53
"18639",55434,28398,13814,14584,13.9,12,5.2,2.9,9.2,8.5,43.3,40.2,74.1,78.6,35.3,38.2,49,52
"18640",55435,12286,5307,6979,8.4,8.7,3.7,3.1,3.6,5,36.2,31.4,80.4,83.6,43.3,51.4,44,57
"18641",55436,12555,5951,6604,15.3,12.7,4.3,4.5,2.1,6.5,27.8,31.7,72.2,79.7,43.6,46.5,48,53
"18642",55437,17792,8569,9223,12.6,9.8,2.3,3.6,6.5,5.3,32.1,31.6,78.5,82.5,43.1,48,49,52
"18643",55438,17042,8297,8745,15.2,7.5,3,3.8,6.7,7,34.2,32.8,76.1,82.3,40.8,47.4,49,52
"18644",55439,8819,4182,4637,16,15.2,6.4,5.2,5,5.5,26.4,25.4,71.7,75.3,46.2,48,48,53
"18645",55441,17753,8594,9159,12.7,11.4,2.9,3.4,7.5,8.4,39.8,38.8,79.6,79.5,40.3,40.8,49,52
"18646",55442,12724,6086,6638,8.1,11.6,5.8,2.8,7.7,6.5,40.2,37.1,78.6,81.6,39.1,42.8,48,53
"18647",55443,33116,16348,16768,18.7,15.1,6.5,4.3,7.1,9.9,41.2,41.9,66.2,74.1,32,33.9,50,51
"18648",55444,14681,7361,7320,15.5,12.1,5.2,4.3,10.1,9,42.4,43.1,71.8,76.1,33.5,37,51,50
"18649",55445,9862,5217,4645,20.8,12.1,4.1,1.4,8.8,7.8,40.3,40.9,64.8,78.2,30.6,36.5,53,48
"18650",55446,20375,10231,10144,17.4,14,4.9,3.2,5.9,5.4,39.2,39.7,70.3,76.3,36.5,39.5,51,50
"18651",55447,21435,10253,11182,14.2,11.9,3.6,4.8,5.9,6.9,35.9,37.8,74.9,78,38.9,41,48,53
"18652",55448,27758,13568,14190,12.9,11.9,3.6,4.7,10.6,7.3,42.6,39.8,76.9,75.2,36.7,37.4,49,52
"18653",55449,24826,12210,12616,17.6,15.9,5.1,3.3,4.3,4,43.2,41.5,67.1,70.3,33.1,34.8,50,51
"18654",55450,53,0,53,NA,0,NA,0,NA,0,NA,0,NA,100,NA,NA,0,100
"18655",55454,7331,3901,3430,4.3,3.8,6,2.5,41.9,39,69.6,65,78.9,88.5,21.1,24.8,54,47
"18656",55455,1983,877,1106,0,0,0.1,0,98.6,99.7,100,100,99.9,100,19.5,19,45,56
"18657",55601,91,53,38,30.2,5.3,13.2,0,7.5,0,20.8,18.4,56.6,94.7,24.8,66.5,59,42
"18658",55602,147,83,64,0,0,0,0,1.2,0,25.3,9.4,100,100,60.3,62.3,57,44
"18659",55603,533,296,237,9.1,8,4.7,2.1,9.5,11,33.4,32.5,82.1,84.4,45.9,50.8,56,45
"18660",55604,3445,1651,1794,8.7,9.5,3.5,3,3.5,4.8,26.7,26.7,83.3,82.9,51.5,51.4,48,53
"18661",55605,525,280,245,22.5,11.4,12.1,1.2,4.3,7.3,38.2,43.3,60,79.6,30.3,35,54,47
"18662",55606,162,78,84,0,0,0,1.2,0,0,16.7,1.2,100,98.8,55.5,60.4,49,52
"18663",55607,103,46,57,4.3,3.5,6.5,3.5,0,0,17.4,21.1,84.8,89.5,55,56.5,45,56
"18664",55609,243,110,133,0,9,0,0,10,0,15.5,0,100,91,56.1,55.9,46,55
"18665",55612,623,366,257,12.3,6.2,2.2,0.8,16.7,9.7,47.3,38.9,83.3,85.6,40.3,44.3,59,42
"18666",55613,223,114,109,0,7.3,3.5,1.8,10.5,1.8,26.3,12.8,94.7,90.8,55.8,56.1,52,49
"18667",55614,2636,1376,1260,6,6.6,5.6,4.9,4,6,30.2,29.9,85,84.1,52.2,51.5,53,48
"18668",55615,217,122,95,1.6,2.1,0,9.5,24.6,5.3,37.7,30.5,93.4,88.4,48.3,57.5,57,44
"18669",55616,6936,3451,3485,11.9,12.1,2.7,3,7.2,7.1,31.4,30.8,78.4,78.9,44.9,46.1,50,51
"18670",55702,474,267,207,18,11.1,4.5,1.4,3,2.4,27.7,28.5,71.9,81.2,43.6,47.6,57,44
"18671",55703,786,450,336,10.2,8.6,1.1,8.3,3.1,3.3,28.9,31.5,86,78.6,51.8,47,58,43
"18672",55704,1206,629,577,11.8,11.3,3.7,2.4,4.3,4.7,36.7,30.7,76.8,74,38.5,38.8,53,48
"18673",55705,3276,1727,1549,11.1,9.3,2.1,2.5,6.5,5.7,33.8,29.5,82.2,83.5,45.2,50.6,53,48
"18674",55706,1627,803,824,6.8,9.5,2.1,3.5,9.3,3.4,30.5,22.3,87.8,83.5,50.4,55,50,51
"18675",55707,3568,1893,1675,18.8,14.7,4.5,3.3,7.8,6.7,34.8,36.7,68.9,77.6,37.5,41.1,54,47
"18676",55708,1054,523,531,10.1,10,2.7,2.6,9.2,4.3,33.5,28.1,80.7,83.1,44.8,50.6,50,51
"18677",55709,4191,2190,2001,13.5,14,5.3,3.4,10.3,8,36.6,33.5,76.7,78.7,41.3,44.1,53,48
"18678",55710,1142,524,618,10.7,12.6,3.2,4.7,3.8,2.4,22.7,24.9,80.9,76.7,51.7,50.5,46,55
"18679",55711,584,348,236,17,11,3.4,8.9,6,10.2,40.5,43.2,75.6,78,37.4,41,60,41
"18680",55712,619,321,298,14.3,19.1,10,3.4,0.9,3.4,31.8,28.5,69.5,71.1,43.8,37.9,52,49
"18681",55713,1112,617,495,14.9,10.7,7.1,1.4,8.1,4.6,37.1,30.9,70.2,80.6,35.6,46.5,56,45
"18682",55716,342,158,184,9.5,21.2,7.6,7.6,3.8,4.9,40.5,34.8,77.2,65.2,38.5,34,47,54
"18683",55717,224,133,91,6,5.5,3.8,0,6,3.3,30.8,18.7,83.5,92.3,48.4,53.3,60,41
"18684",55718,3178,1681,1497,11,9.9,2.6,3.3,11.2,5.5,36,34,80.7,83,43.6,46.6,53,48
"18685",55719,5931,2816,3115,9.4,10.6,3.7,1.5,13,10.6,35,32.6,80,81.7,44.4,47.2,48,53
"18686",55720,17149,8514,8635,14.5,12.8,3.8,4.4,8.2,8.3,41,36.2,75.3,74.3,37,39.7,50,51
"18687",55721,3333,1669,1664,12.4,10.5,2.4,2.4,7.2,8.9,32.5,29.4,83.1,84.3,49.1,48.5,51,50
"18688",55722,1063,529,534,16.6,10.1,2.1,4.7,13,8.8,33.1,37.1,73.3,79.4,35,40.4,50,51
"18689",55723,2500,1233,1267,7.4,11.8,6.7,4.7,6.3,2.1,34.7,23.7,83.3,79.8,50,53.2,50,51
"18690",55724,829,433,396,8.3,11.9,2.3,3.5,6.5,5.8,30,28.3,87.3,83.3,49.3,50,53,48
"18691",55725,94,47,47,2.1,0,2.1,0,0,0,29.8,19.1,95.7,97.9,54.1,56.8,50,50
"18692",55726,841,431,410,12.8,15.1,5.3,2.2,6.7,3.9,29.2,29.3,77.5,79.8,46,46.6,52,49
"18693",55731,5890,2980,2910,8,7.7,3.2,2.3,10.9,7.7,31,25.8,85.6,85.5,49.2,54,51,50
"18694",55732,1259,690,569,11.3,9.8,4.6,6.5,2.8,3,25.4,29.3,79.1,79.8,50.4,47.8,55,46
"18695",55733,4608,2398,2210,14,12.9,5,4.5,4.8,6.1,33.1,33.6,73.4,78.2,41.4,43.9,53,48
"18696",55734,6188,3014,3174,11.8,8.8,2.4,3.7,4.4,3.8,30.3,29.2,81.3,80.9,46.4,48.3,49,52
"18697",55735,1802,975,827,8.4,6.8,5.7,6.8,10.3,5.2,29.5,29.4,82.3,80.2,49.4,48.5,55,46
"18698",55736,1481,710,771,12.1,17,2.8,4.8,3.2,6.5,27.2,27.9,82,74.3,49.6,47,48,53
"18699",55738,514,291,223,14.1,10.8,4.1,1.3,3.4,6.7,33.7,26.9,79.7,85.2,46.3,50.1,57,44
"18700",55741,3122,1588,1534,8.2,10,3.5,2.3,3.6,6.7,28.7,28.1,84.8,85.1,51,51.5,51,50
